Scenario,LoadLevel,Battery,CCGT_1,CCGT_2,CCGT_3,CCGT_4,CCGT_5,CCGT_6,CCGT_7,CCGT_8,Nuclear_1,Nuclear_2,OCGT_1,PumpedHydro,SolarPV_1,SolarPV_2,StorageHydro,WindFarm_1,WindFarm_2
sc01,01-17 21:00:00+01:00,0.0,200.0,0.0,29.058181499999836,0.0,300.0,300.0,350.00000000000006,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1037.206691,691.4711275
sc01,01-17 22:00:00+01:00,0.0,200.0,0.0,0.0,0.0,300.0,300.0,150.25476680000017,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1040.65334,693.7688932
sc01,01-17 23:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,152.57373509999977,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1014.865959,676.5773059
sc01,01-18 00:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,120.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1014.8190040000001,676.5460029
sc01,01-18 01:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,120.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,933.8350388000001,622.5566925000002
sc01,01-18 02:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,120.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,907.3176833000001,604.8784555
sc01,01-18 03:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,132.24449199999992,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,887.1789048,591.4526032
sc01,01-18 04:00:00+01:00,0.0,80.0,0.0,0.0,0.0,229.13397429999998,300.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,853.7292154,569.1528103
sc01,01-18 05:00:00+01:00,0.0,200.0,0.0,0.0,0.0,300.0,300.0,304.57649849999956,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,880.7457009000001,587.1638006
sc01,01-18 06:00:00+01:00,0.0,200.0,0.0,150.0,0.0,300.0,300.0,350.00000000000006,145.7520550000001,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,927.581367,618.387578
sc01,01-18 07:00:00+01:00,0.0,200.0,120.00000000000003,150.0,40.36375279999996,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,971.7871483,647.8580989
sc01,01-18 08:00:00+01:00,100.0,200.0,120.00000000000003,150.0,150.0,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,36.47634652800005,9.586558123,6.391038749,0.0,919.273234,612.8488226
sc01,01-18 09:00:00+01:00,0.0,200.0,120.00000000000003,150.0,150.0,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,16.523867000000664,174.7472034,116.4981356,0.0,857.8558764,571.9039176
sc01,01-18 10:00:00+01:00,0.0,200.0,0.0,150.0,0.0,300.0,300.0,350.00000000000006,66.70119129999897,350.00000000000006,350.00000000000006,0.0,0.0,450.4370735,300.2913824,0.0,824.8454117,549.8969411
sc01,01-18 11:00:00+01:00,0.0,200.0,0.0,0.0,0.0,300.0,300.0,274.4596305000004,0.0,350.00000000000006,350.00000000000006,0.0,0.0,577.5101319,385.0067546000001,0.0,828.0386898,552.0257932
sc01,01-18 12:00:00+01:00,0.0,82.64915890000063,0.0,0.0,0.0,300.0,300.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,618.7442928,412.4961952,0.0,860.2538119,573.5025412
sc01,01-18 13:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,261.37885449561844,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,636.1247092,424.0831395,0.0,920.7655909,613.8437273
sc01,01-18 14:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,144.00054039999972,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,629.4483344,419.63222290000004,0.0,932.0069414,621.3379609000001
sc01,01-18 15:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,208.6443166000001,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,576.2844333,384.1896222,0.0,948.0741767,632.0494512
sc01,01-18 16:00:00+01:00,0.0,169.6701933999999,0.0,0.0,0.0,300.0,300.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,436.2414697,290.8276465,0.0,950.7340142,633.8226762
sc01,01-18 17:00:00+01:00,0.0,200.0,108.79338199999944,150.0,0.0,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,0.0,163.5943941,109.0629294,0.0,947.8675767,631.9117178
sc01,01-18 18:00:00+01:00,0.0,200.0,120.00000000000003,150.0,150.0,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,302.02171014300086,7.285514974000001,4.857009983000001,0.0,949.4830589,632.988706
sc01,01-18 19:00:00+01:00,91.64007144083752,200.0,120.00000000000003,150.0,150.0,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,174.61387325916178,0.0,0.0,0.0,955.4376332,636.9584221
sc01,01-18 20:00:00+01:00,0.0,200.0,120.00000000000003,150.0,26.365841999999834,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,976.1820948,650.7880632
sc01,01-18 21:00:00+01:00,0.0,200.0,0.0,85.28508330000007,0.0,300.0,300.0,350.00000000000006,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,949.32415,632.8827667
sc01,01-18 22:00:00+01:00,0.0,200.0,0.0,8.73428229999984,0.0,300.0,300.0,350.00000000000006,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,871.9648306,581.3098871
sc01,01-18 23:00:00+01:00,0.0,80.0,0.0,0.0,0.0,193.2145902999997,300.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,812.1518458000002,541.4345639
sc01,01-19 00:00:00+01:00,0.0,80.0,0.0,0.0,0.0,151.73299319999984,300.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,768.7662041,512.5108027
sc01,01-19 01:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,234.78377329999995,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,777.529336,518.3528907
sc01,01-19 02:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,129.90927349999976,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,795.8800359000002,530.5866906
sc01,01-19 03:00:00+01:00,0.0,80.0,0.0,0.0,0.0,120.0,179.29622179999976,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,803.6074669,535.7383113
sc01,01-19 04:00:00+01:00,0.0,80.0,0.0,0.0,0.0,189.4047839999999,300.0,140.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,808.5481296000002,539.0320864
sc01,01-19 05:00:00+01:00,0.0,200.0,0.0,0.0,0.0,300.0,300.0,259.2624280999997,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,809.5701431,539.7134288
sc01,01-19 06:00:00+01:00,0.0,200.0,0.0,150.0,0.0,300.0,300.0,350.00000000000006,119.77441030000003,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,819.6903538,546.4602359
sc01,01-19 07:00:00+01:00,0.0,200.0,120.00000000000003,150.0,78.15218830000006,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,817.313287,544.8755247
sc01,01-19 08:00:00+01:00,0.0,200.0,120.00000000000003,150.0,150.0,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,115.2165456339996,13.695673000000001,9.130448666,0.0,801.3781996,534.2521331
sc01,01-19 09:00:00+01:00,0.0,200.0,38.87244270000001,150.0,0.0,300.0,300.0,350.00000000000006,210.00000000000003,350.00000000000006,350.00000000000006,0.0,0.0,249.728799,166.485866,0.0,820.7777354,547.1851569
sc01,01-19 10:00:00+01:00,0.0,120.00000000000003,0.0,56.686605000000476,0.0,300.0,300.0,210.00000000000003,0.0,350.00000000000006,350.00000000000006,0.0,0.0,585.0191129,390.012742,0.0,825.0561241,550.037416
sc01,01-19 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,285.98798930000004,300.0,0.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,734.5751401,489.7167601,0.0,883.8582663,589.2388442
sc01,01-19 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,120.0,208.19971900000007,0.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,748.6235256,499.0823504,0.0,960.103443,640.068962
sc01,01-19 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,721.5104797,481.00698650000004,0.0,993.8030657,662.5353771
sc01,01-19 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,631.3945238,420.9296825,0.0,1037.7804580000002,691.8536384
sc01,01-19 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,120.0,257.13218149999983,0.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,496.8885791,331.2590527,0.0,1087.288912,724.8592747
sc01,01-19 16:00:00+01:00,0.0,120.00000000000003,0.0,0.0,0.0,300.0,300.0,75.4672699000003,0.0,350.00000000000006,350.00000000000006,0.0,0.0,298.6261189,199.0840793,0.0,1105.763719,737.1758129
sc01,01-19 17:00:00+01:00,0.0,120.00000000000003,35.5713999199995,150.0,0.0,300.0,300.0,210.00000000000003,210.00000000000003,350.00000000000006,350.00000000000006,0.0,0.0,95.30385689,63.535904589999994,0.0,1116.797303,744.5315356
sc01,01-19 18:00:00+01:00,0.0,120.00000000000003,120.00000000000003,150.0,150.0,300.0,300.0,210.00000000000003,210.00000000000003,350.00000000000006,350.00000000000006,0.0,33.67056280399988,3.761373478,2.507582318,0.0,1140.4814890000002,760.3209924
sc01,01-19 19:00:00+01:00,0.0,120.00000000000003,120.00000000000003,150.0,76.30958849999958,300.0,300.0,210.00000000000003,210.00000000000003,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1177.883647,785.2557645000002
sc01,01-19 20:00:00+01:00,0.0,120.00000000000003,0.0,150.0,0.0,300.0,300.0,210.00000000000003,110.59035850000024,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1153.431985,768.9546565
sc01,01-19 21:00:00+01:00,0.0,120.00000000000003,0.0,47.238193100000075,0.0,180.0,300.0,210.00000000000003,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1094.708284,729.8055229
sc01,01-19 22:00:00+01:00,0.0,120.00000000000003,0.0,0.0,0.0,180.0,300.0,120.8400551000002,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1070.449167,713.6327779000001
sc01,01-19 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,42.051892000000315,180.0,0.0,0.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,1024.158665,682.772443
sc02,01-13 00:00:00+01:00,0.0,80.0,80.0,100.0,100.0,250.1055904999998,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,389.9456457,259.9637638
sc02,01-13 01:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,410.9211359,273.947424
sc02,01-13 02:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,141.2939374378295,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,422.5577148,281.7051432
sc02,01-13 03:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,120.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,434.009569,289.3397127
sc02,01-13 04:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,120.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,452.47487480000007,301.6499165
sc02,01-13 05:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,220.14278449999958,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,426.7081293,284.4720862
sc02,01-13 06:00:00+01:00,0.0,153.4922673999995,80.0,100.0,100.0,300.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,405.98983960000004,270.65989300000007
sc02,01-13 07:00:00+01:00,0.0,200.0,80.0,246.36587299999985,100.0,300.0,300.0,350.00000000000006,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,375.8484762,250.5656508
sc02,01-13 08:00:00+01:00,0.0,200.0,200.0,250.0,118.03401694999937,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,5.74306353,3.82870902,0.0,345.4327263,230.2884842
sc02,01-13 09:00:00+01:00,0.0,200.0,200.0,250.0,201.0458891399995,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,100.1542949,66.76952996,0.0,303.1081716,202.0721144
sc02,01-13 10:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,343.7155815999999,350.00000000000006,350.00000000000006,0.0,0.0,298.5193263,199.01288420000003,0.0,275.0839247,183.3892832
sc02,01-13 11:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,191.0442408000002,350.00000000000006,350.00000000000006,0.0,0.0,413.2317418,275.4878279,0.0,260.2447137,173.4964758
sc02,01-13 12:00:00+01:00,0.0,200.0,80.0,196.52328870000008,100.0,300.0,300.0,350.00000000000006,140.0,350.00000000000006,350.00000000000006,0.0,0.0,450.5909914,300.3939942,0.0,255.08803540000002,170.05869030000002
sc02,01-13 13:00:00+01:00,0.0,200.0,80.0,100.0,100.0,300.0,300.0,258.00514229999965,140.0,350.00000000000006,350.00000000000006,0.0,0.0,494.6351353,329.7567569000001,0.0,246.2249793,164.1499862
sc02,01-13 14:00:00+01:00,0.0,158.71449760000016,80.0,100.0,100.0,300.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,526.0913924,350.7275949,0.0,254.47650909999996,169.651006
sc02,01-13 15:00:00+01:00,0.0,168.01785820000055,80.0,100.0,100.0,300.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,513.6656982,342.4437988,0.0,255.29318690000002,170.1954579
sc02,01-13 16:00:00+01:00,0.0,200.0,80.0,215.5194681999996,100.0,300.0,300.0,350.00000000000006,140.0,350.00000000000006,350.00000000000006,0.0,0.0,391.3762982,260.9175321,0.0,240.8428209,160.56188060000002
sc02,01-13 17:00:00+01:00,0.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,168.30404214999922,0.0,115.0478747,76.69858315,0.0,223.8615,149.241
sc02,01-13 18:00:00+01:00,100.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,3.067404927,2.044936618,112.11281745499917,220.4051046,146.93673640000003
sc02,01-13 19:00:00+01:00,47.32043640000042,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,0.0,0.0,212.2386169999986,229.448368,152.9655786
sc02,01-13 20:00:00+01:00,52.67956359999959,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,0.0,0.0,0.0,239.2178618,159.4785746
sc02,01-13 21:00:00+01:00,0.0,200.0,200.0,250.0,219.2886792999991,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,244.76299240000003,163.17532830000002
sc02,01-13 22:00:00+01:00,0.0,200.0,108.9744931999991,250.0,100.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,239.5275041,159.6850027
sc02,01-13 23:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,147.03549729999992,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,252.7119016,168.4746011
sc02,01-14 00:00:00+01:00,0.0,200.0,80.0,100.0,100.0,300.0,300.0,295.6782419999998,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,268.7008548,179.1339032
sc02,01-14 01:00:00+01:00,0.0,200.0,80.0,100.0,100.0,300.0,300.0,146.82176319999968,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,269.6839421,179.7892947
sc02,01-14 02:00:00+01:00,0.0,80.0,80.0,100.0,100.0,270.33193299999994,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,282.6384402,188.4256268
sc02,01-14 03:00:00+01:00,0.0,80.0,80.0,100.0,100.0,176.57339049999965,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,279.0057657,186.00384380000003
sc02,01-14 04:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,288.4974359,192.33162390000004
sc02,01-14 05:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,299.9926478,199.9950985
sc02,01-14 06:00:00+01:00,0.0,140.84607169999958,80.0,100.0,100.0,300.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,301.051157,200.7007713
sc02,01-14 07:00:00+01:00,0.0,200.0,80.0,150.5305324999996,100.0,300.0,300.0,350.00000000000006,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,306.0794805,204.05298700000003
sc02,01-14 08:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,333.1939583739995,350.00000000000006,350.00000000000006,0.0,0.0,6.702942976,4.46862865,0.0,314.439282,209.626188
sc02,01-14 09:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,266.5114011999997,350.00000000000006,350.00000000000006,0.0,0.0,140.0420612,93.3613741,0.0,322.1688981,214.77926540000004
sc02,01-14 10:00:00+01:00,0.0,200.0,80.0,100.0,100.0,300.0,300.0,300.50871609999945,140.0,350.00000000000006,350.00000000000006,0.0,0.0,359.14707160000006,239.4313811,0.0,321.9088987,214.6059325
sc02,01-14 11:00:00+01:00,0.0,200.0,80.0,100.0,100.0,300.0,300.0,173.34719430000018,140.0,350.00000000000006,350.00000000000006,0.0,0.0,456.972914,304.6486094,0.0,320.6845694,213.7897129
sc02,01-14 12:00:00+01:00,0.0,147.53699959999983,80.0,100.0,100.0,300.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,494.6102955,329.740197,0.0,328.1559047,218.7706032
sc02,01-14 13:00:00+01:00,0.0,80.0,80.0,100.0,100.0,166.70805319999994,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,511.73957640000003,341.1597176,0.0,355.3323917,236.8882611
sc02,01-14 14:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,288.13629200000014,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,517.4062852,344.9375235,0.0,381.2741396,254.1827597
sc02,01-14 15:00:00+01:00,0.0,80.0,80.0,100.0,100.0,120.0,266.58368508947206,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,489.3451222,326.2300814,0.0,395.1981726,263.4654484
sc02,01-14 16:00:00+01:00,0.0,200.0,80.0,100.0,100.0,300.0,300.0,197.28019899999998,140.0,350.00000000000006,350.00000000000006,0.0,0.0,349.549562,233.0330413,0.0,391.80791860000005,261.2052791
sc02,01-14 17:00:00+01:00,0.0,200.0,200.0,250.0,115.29269248999888,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,107.8823982,71.92159881,0.0,401.11638630000004,267.4109242
sc02,01-14 18:00:00+01:00,76.66252030000079,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,47.65506358299841,0.0,3.12999379,2.086662527,0.0,455.6392559,303.7595039000001
sc02,01-14 19:00:00+01:00,100.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,53.63112909999943,0.0,0.0,0.0,0.0,501.37552249999993,334.2503484
sc02,01-14 20:00:00+01:00,23.33747969999922,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,511.4955122,340.9970081
sc02,01-14 21:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,288.71260509999934,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,518.3900369,345.593358
sc02,01-14 22:00:00+01:00,0.0,200.0,80.0,180.63505269999942,100.0,300.0,300.0,350.00000000000006,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,517.6193684,345.0795789
sc02,01-14 23:00:00+01:00,0.0,200.0,80.0,100.0,100.0,300.0,300.0,210.7450646999996,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,519.3683612,346.2455741
sc02,01-15 00:00:00+01:00,0.0,112.52498719999986,80.0,100.0,100.0,300.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,520.6410077,347.0940051
sc02,01-15 01:00:00+01:00,0.0,80.0,80.0,100.0,100.0,300.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,518.4386487,345.62576580000007
sc02,01-15 02:00:00+01:00,0.0,80.0,80.0,100.0,100.0,227.76480179999936,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,531.5479189,354.3652793
sc02,01-15 03:00:00+01:00,0.0,80.0,80.0,100.0,100.0,299.70444828947336,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,495.0488718,330.0325812
sc02,01-15 04:00:00+01:00,0.0,200.0,80.0,100.0,100.0,300.0,300.0,332.48646990000003,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,426.1587181,284.105812
sc02,01-15 05:00:00+01:00,0.0,200.0,108.74874949999916,250.0,100.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,440.3947503,293.5965002
sc02,01-15 06:00:00+01:00,0.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,208.69443049999947,0.0,0.0,0.0,0.0,444.1797417,296.1198278
sc02,01-15 07:00:00+01:00,100.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,0.0,0.0,3.6351789999987947,526.7632926,351.1755284000001
sc02,01-15 08:00:00+01:00,0.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,5.708862968,3.805908645,237.76015178700035,564.414046,376.2760306
sc02,01-15 09:00:00+01:00,100.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,85.21654198,56.81102798,60.33107834000065,576.894211,384.5961407
sc02,01-15 10:00:00+01:00,0.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,218.85149330000024,0.0,220.3826064,146.9217376,0.0,580.7040976,387.1360651
sc02,01-15 11:00:00+01:00,0.0,200.0,200.0,250.0,242.8293782000005,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,332.9257642,221.9505095,0.0,562.7222089,375.1481392
sc02,01-15 12:00:00+01:00,0.0,200.0,134.42460880000044,250.0,100.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,367.1865897,244.79105980000003,0.0,574.640245,383.09349670000006
sc02,01-15 13:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,264.39052349999974,350.00000000000006,350.00000000000006,0.0,0.0,389.0288181,259.3525454,0.0,607.8486678,405.2324452
sc02,01-15 14:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,140.0,350.00000000000006,350.00000000000006,0.0,0.0,393.69214730000004,262.4614315,0.0,633.8501246,422.5667498
sc02,01-15 15:00:00+01:00,0.0,200.0,80.0,250.0,100.0,300.0,300.0,350.00000000000006,148.95268548947377,350.00000000000006,350.00000000000006,0.0,0.0,349.7745271,233.18301800000003,0.0,624.3105792,416.2070528
sc02,01-15 16:00:00+01:00,0.0,200.0,149.5205730000005,250.0,100.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,253.3608803,168.9072535,0.0,634.7749759,423.18331730000006
sc02,01-15 17:00:00+01:00,20.73064680000028,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,102.5546971,68.3697981,0.0,628.2929148,418.8619432
sc02,01-15 18:00:00+01:00,79.26935319999973,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,3.252968976,2.168645984,273.9571962400003,652.7357014,435.1571342
sc02,01-15 19:00:00+01:00,100.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,300.0,0.0,0.0,0.0,195.15185500000013,665.751087,443.834058
sc02,01-15 20:00:00+01:00,0.0,200.0,200.0,250.0,250.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,198.15066529999976,0.0,0.0,0.0,0.0,677.6594008,451.7729339
sc02,01-15 21:00:00+01:00,0.0,200.0,86.76577669999969,250.0,0.0,300.0,300.0,350.00000000000006,350.00000000000006,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,712.982534,475.3216893
sc02,01-15 22:00:00+01:00,0.0,200.0,0.0,244.23158280000007,0.0,300.0,300.0,350.00000000000006,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,746.6072503,497.7381669
sc02,01-15 23:00:00+01:00,0.0,101.9277694999999,0.0,100.0,0.0,300.0,300.0,140.0,140.0,350.00000000000006,350.00000000000006,0.0,0.0,0.0,0.0,0.0,728.0191383,485.34609220000004
